timestamp,imsi,msisdn,call_type,duration_sec,cell_id,tower_lat,tower_lon
2026-01-01T10:09:38Z,250930000082460,79039671923,voice_fail,0,A105,55.0096,82.9375
2026-01-01T10:09:53Z,250250000035109,79831845446,sms_out,0,A100,55.0108,82.9427
2026-01-01T10:09:29Z,250500000077520,79996409683,voice_in,1829,B200,55.0195,82.9272
2026-01-01T10:09:47Z,250680000017044,79057432598,voice_in,885,B200,55.021,82.9345
2026-01-01T10:09:33Z,250730000047111,79839918613,voice_in,1668,C300,55.0156,82.937
2026-01-01T10:09:28Z,250720000070819,79030755149,voice_fail,0,D400,55.0089,82.9384
2026-01-01T10:09:49Z,250110000047829,79523896842,voice_out,2810,D400,55.0272,82.9433
2026-01-01T10:10:02Z,250800000083884,79292097177,sms_in,0,C300,55.0153,82.9387
2026-01-01T10:09:22Z,250110000075597,79522304307,sms_in,0,A100,55.013,82.9241
2026-01-01T10:09:18Z,250190000060532,79050284848,voice_out,2295,C300,55.0287,82.935
2026-01-01T10:09:35Z,250320000017468,79838164786,data_lte,2073,C300,55.0176,82.9433
2026-01-01T10:09:49Z,250190000013002,79535266278,voice_fail,0,A100,55.0249,82.9434
2026-01-01T10:09:54Z,250140000024979,79528987518,voice_out,2318,E500,55.0267,82.9363
2026-01-01T10:10:13Z,250350000021979,79991871307,data_lte,3120,C300,55.0114,82.9411
2026-01-01T10:10:09Z,250300000064193,79058379479,voice_fail,0,A100,55.0217,82.9314
2026-01-01T10:09:55Z,250390000033599,79291548058,sms_in,0,E500,55.0174,82.9262
2026-01-01T10:09:54Z,250440000020523,79137692189,data_lte,1189,C300,55.0096,82.9258
2026-01-01T10:09:29Z,250750000032405,79837505496,data_lte,700,F600,55.0128,82.9426
2026-01-01T10:09:59Z,250670000077903,79830840926,data_lte,903,F600,55.0255,82.927
2026-01-01T10:09:29Z,250700000049128,79994786090,data_lte,842,B200,55.0228,82.9308
2026-01-01T10:09:24Z,250160000067452,79997399412,voice_fail,0,B200,55.0187,82.9344
2026-01-01T10:09:20Z,250600000048299,79838622193,data_lte,2313,A100,55.0193,82.9402
2026-01-01T10:09:44Z,250990000044248,79299095259,voice_out,2553,A100,55.0168,82.9353
2026-01-01T10:09:21Z,250380000068984,79998646247,voice_in,2694,A100,55.0122,82.9314
2026-01-01T10:09:18Z,250620000088406,79132461592,voice_out,2498,F600,55.0141,82.9299
2026-01-01T10:10:02Z,250620000095093,79532807390,voice_in,1729,F600,55.0234,82.9263
2026-01-01T10:10:03Z,250580000061582,79139929680,voice_out,3528,F600,55.024,82.9332
2026-01-01T10:10:00Z,250810000061884,79529392694,voice_in,3164,F600,55.0238,82.9331
2026-01-01T10:09:21Z,250520000042216,79062599952,voice_fail,0,A100,55.0143,82.9271
2026-01-01T10:10:11Z,250950000074472,79993547791,data_3g,248,F600,55.0111,82.9276
2026-01-01T10:09:24Z,250290000073329,79069680249,voice_out,867,E500,55.0216,82.9408
2026-01-01T10:09:47Z,250670000067748,79234255582,voice_in,3398,A100,55.0174,82.9319
2026-01-01T10:09:30Z,250800000061269,79520381823,voice_out,1053,D400,55.0142,82.9378
2026-01-01T10:09:46Z,250120000036731,79538419655,voice_fail,0,A105,55.0246,82.9437
2026-01-01T10:09:46Z,250380000058563,79294804511,data_3g,2055,F600,55.0269,82.9254
2026-01-01T10:09:51Z,250110000075949,79033790948,sms_out,0,B200,55.0262,82.9428
2026-01-01T10:10:12Z,250690000098508,79290430345,voice_in,2160,B200,55.0189,82.936
2026-01-01T10:09:49Z,250340000050093,79999992006,sms_in,0,D400,55.0109,82.9319
2026-01-01T10:09:49Z,250750000029478,79054471198,sms_in,0,B200,55.0213,82.9403
2026-01-01T10:09:57Z,250500000083967,79235419203,voice_fail,0,A105,55.0149,82.9295
2026-01-01T10:09:20Z,250820000012917,79130382248,sms_out,0,C300,55.0122,82.9359
2026-01-01T10:09:55Z,250320000018723,79234315883,sms_in,0,B200,55.0251,82.9312
2026-01-01T10:09:53Z,250140000068366,79130464411,voice_fail,0,C300,55.0101,82.943
2026-01-01T10:09:35Z,250240000083433,79995390847,voice_fail,0,D400,55.0115,82.9377
2026-01-01T10:10:02Z,250860000012629,79531892520,voice_in,3263,C300,55.0146,82.9397
2026-01-01T10:09:27Z,250760000081226,79993341469,data_lte,2624,E500,55.015,82.9258
2026-01-01T10:10:07Z,250920000094588,79138585439,data_3g,896,D400,55.0148,82.942
2026-01-01T10:09:53Z,250190000085972,79521171529,sms_out,0,A100,55.0119,82.9406
2026-01-01T10:10:05Z,250590000072817,79997045532,voice_fail,0,F600,55.0244,82.9316
2026-01-01T10:09:57Z,250290000074388,79030206469,voice_out,2814,A100,55.0173,82.9358
2026-01-01T10:10:01Z,250130000079795,79838249904,voice_fail,0,A105,55.0211,82.9428
2026-01-01T10:09:26Z,250560000014463,79991933085,sms_in,0,F600,55.0225,82.9402
2026-01-01T10:09:24Z,250830000032278,79991590309,sms_in,0,A100,55.0123,82.9392
2026-01-01T10:09:32Z,250670000064653,79035725887,data_3g,699,E500,55.0217,82.929
2026-01-01T10:10:10Z,250150000015876,79536379203,sms_in,0,D400,55.0225,82.9355
2026-01-01T10:09:39Z,250990000027195,79231169562,sms_out,0,F600,55.0131,82.9318
2026-01-01T10:10:10Z,250450000037741,79839515466,voice_in,2646,E500,55.0264,82.9379
2026-01-01T10:09:50Z,250140000017792,79056595781,data_3g,1845,A105,55.0262,82.9428
2026-01-01T10:10:12Z,250580000076039,79053170760,voice_in,1531,A100,55.0229,82.9317
2026-01-01T10:09:52Z,250820000037909,79529190729,voice_in,1013,F600,55.0117,82.9411
2026-01-01T10:09:48Z,250560000032139,79839211598,data_lte,2864,D400,55.0148,82.9373
2026-01-01T10:09:43Z,250700000070240,79054382596,data_lte,1096,B200,55.0199,82.9373
2026-01-01T10:10:07Z,250740000059352,79538043957,voice_in,3088,A105,55.0112,82.9349
2026-01-01T10:09:39Z,250600000095325,79527500296,data_lte,1617,C300,55.0107,82.9414
2026-01-01T10:10:00Z,250250000084570,79231228292,voice_out,3164,B200,55.0284,82.9365
2026-01-01T10:10:05Z,250400000010951,79058539610,voice_in,1692,A105,55.0211,82.9392
2026-01-01T10:09:56Z,250420000076971,79133798685,sms_out,0,A100,55.0132,82.9281
2026-01-01T10:10:04Z,250870000027024,79030036570,data_3g,2784,F600,55.0223,82.9299
2026-01-01T10:09:48Z,250130000032398,79069817558,sms_in,0,D400,55.0177,82.9431
2026-01-01T10:09:33Z,250740000098978,79294843447,voice_out,1336,E500,55.0229,82.943
2026-01-01T10:09:34Z,250520000051454,79131419643,voice_fail,0,A105,55.028,82.9297
2026-01-01T10:09:33Z,250860000043507,79134696919,data_lte,1124,A100,55.012,82.9392
2026-01-01T10:09:36Z,250180000044629,79037260052,voice_out,189,B200,55.0169,82.9316
2026-01-01T10:10:14Z,250890000070738,79230650496,voice_fail,0,C300,55.0119,82.9329
2026-01-01T10:10:05Z,250610000014683,79297010549,voice_out,2822,A105,55.0237,82.9278
2026-01-01T10:10:18Z,250670000087819,79992602651,data_3g,1357,B200,55.0239,82.9274
2026-01-01T10:09:25Z,250800000051431,79291702756,data_3g,1845,A105,55.0187,82.9246
2026-01-01T10:10:01Z,250370000056469,79999573789,data_3g,3029,F600,55.0143,82.9254
2026-01-01T10:10:09Z,250660000019877,79050173732,voice_fail,0,A100,55.0211,82.9253
2026-01-01T10:09:56Z,250710000062424,79538043973,data_lte,3264,C300,55.0185,82.9368
2026-01-01T10:10:11Z,250430000084732,79994734745,voice_fail,0,C300,55.0167,82.9373
2026-01-01T10:10:23Z,250310000018933,79525292399,sms_in,0,B200,55.0088,82.9257
2026-01-01T10:10:00Z,250620000087957,79997427466,voice_out,2880,F600,55.0237,82.9381
2026-01-01T10:09:53Z,250600000038194,79037751307,voice_fail,0,C300,55.0124,82.9293
2026-01-01T10:09:25Z,250200000010660,79135605284,data_lte,244,F600,55.011,82.9242
2026-01-01T10:10:16Z,250120000035169,79294037424,data_lte,1476,C300,55.0254,82.9331
2026-01-01T10:09:51Z,250780000038319,79232965552,voice_fail,0,C300,55.0137,82.9303
2026-01-01T10:09:35Z,250180000036208,79997705218,data_lte,1418,F600,55.0245,82.94
2026-01-01T10:09:34Z,250160000059137,79062521689,data_lte,1273,F600,55.0186,82.9377
2026-01-01T10:10:12Z,250640000016138,79031962149,data_lte,1599,C300,55.0163,82.9399
2026-01-01T10:09:33Z,250590000093933,79534351823,sms_out,0,F600,55.0095,82.9367
2026-01-01T10:09:49Z,250860000049820,79067766287,voice_out,2705,B200,55.0101,82.925
2026-01-01T10:09:47Z,250810000040248,79238262707,data_lte,1785,F600,55.0202,82.9404
2026-01-01T10:10:03Z,250560000064927,79830793011,voice_out,2776,A100,55.0136,82.9372
2026-01-01T10:10:16Z,250230000099900,79293575552,sms_in,0,A100,55.0189,82.9286
2026-01-01T10:10:21Z,250510000019740,79837824604,voice_in,569,E500,55.019,82.94
2026-01-01T10:10:22Z,250270000095730,79234406105,voice_fail,0,F600,55.0121,82.9404
2026-01-01T10:09:53Z,250550000095358,79527515085,voice_in,1416,A100,55.0152,82.9434
2026-01-01T10:10:02Z,250950000074472,79993547791,voice_out,509,D400,55.0144,82.931
2026-01-01T10:09:30Z,250730000047404,79057695499,voice_in,3257,E500,55.0136,82.9423
2026-01-01T10:09:53Z,250990000089330,79998989749,sms_out,0,A100,55.0168,82.9265
2026-01-01T10:10:25Z,250840000091763,79525363543,voice_in,2205,D400,55.0275,82.942
2026-01-01T10:10:07Z,250970000079354,79231792903,sms_out,0,B200,55.0134,82.9393
2026-01-01T10:10:09Z,250680000076542,79999207336,data_lte,1653,A105,55.0203,82.9382
2026-01-01T10:09:57Z,250460000053320,79295817736,data_3g,80,F600,55.0114,82.9344
2026-01-01T10:09:32Z,250940000054014,79290724671,voice_in,2158,A100,55.0252,82.9277
2026-01-01T10:09:49Z,250650000051427,79231446830,data_3g,3371,F600,55.0233,82.9328
2026-01-01T10:09:55Z,250340000047870,79830095458,sms_out,0,D400,55.0101,82.9361
2026-01-01T10:10:24Z,250410000096171,79520136940,sms_out,0,E500,55.0153,82.9414
2026-01-01T10:09:36Z,250520000083679,79293232896,sms_out,0,E500,55.0281,82.9376
2026-01-01T10:09:56Z,250290000092345,79233796160,sms_out,0,B200,55.0191,82.9263
2026-01-01T10:09:43Z,250600000040496,79063519195,sms_in,0,A100,55.0184,82.9309
2026-01-01T10:09:30Z,250350000040841,79059877396,voice_in,3202,D400,55.0189,82.925
2026-01-01T10:10:26Z,250730000074991,79299140620,data_lte,715,A100,55.0206,82.9329
2026-01-01T10:09:35Z,250740000053124,79526841681,voice_fail,0,B200,55.0118,82.9289
2026-01-01T10:10:17Z,250970000039056,79237449064,sms_in,0,B200,55.0173,82.93
2026-01-01T10:10:18Z,250900000039967,79836705522,sms_in,0,A105,55.025,82.9418
2026-01-01T10:09:43Z,250560000026308,79031552287,sms_out,0,B200,55.0185,82.9271
2026-01-01T10:09:56Z,250170000033087,79991519531,data_lte,2835,D400,55.0146,82.93
2026-01-01T10:09:29Z,250660000036823,79533561701,data_3g,1175,E500,55.0275,82.9433
2026-01-01T10:09:43Z,250990000058053,79993695085,voice_in,1857,E500,55.0144,82.9258
2026-01-01T10:09:36Z,250150000099172,79057877469,data_lte,3071,A105,55.0279,82.9433
2026-01-01T10:09:33Z,250290000036225,79234068408,voice_out,770,C300,55.0192,82.93
2026-01-01T10:09:48Z,250960000027407,79298060508,voice_in,3362,C300,55.0215,82.9275
2026-01-01T10:09:30Z,250120000035169,79294037424,voice_out,2071,A105,55.0173,82.9366
2026-01-01T10:10:21Z,250670000067748,79234255582,sms_in,0,A105,55.0252,82.9279
2026-01-01T10:09:35Z,250100000049547,79133581491,data_lte,829,A100,55.0146,82.9401
2026-01-01T10:10:00Z,250290000074388,79030206469,data_3g,2051,D400,55.0169,82.9428
2026-01-01T10:10:08Z,250800000082530,79032013472,sms_in,0,C300,55.0127,82.9305
2026-01-01T10:09:58Z,250320000012281,79295268373,sms_in,0,A100,55.0241,82.9433
2026-01-01T10:10:16Z,250810000064049,79527780774,voice_in,3552,F600,55.0187,82.928
2026-01-01T10:10:10Z,250320000079377,79135464602,voice_in,769,F600,55.0288,82.942
2026-01-01T10:10:29Z,250330000098134,79991827298,data_3g,2998,F600,55.0128,82.9361
2026-01-01T10:10:18Z,250210000088422,79991660057,voice_out,240,C300,55.0248,82.9299
2026-01-01T10:10:03Z,250920000040460,79997090277,sms_in,0,D400,55.0218,82.9363
2026-01-01T10:10:28Z,250360000080584,79054108816,voice_in,2084,D400,55.0258,82.9366
2026-01-01T10:09:46Z,250230000099900,79293575552,voice_out,1348,B200,55.0129,82.9433
2026-01-01T10:09:43Z,250100000078867,79059212037,sms_out,0,A105,55.0149,82.9393
2026-01-01T10:09:40Z,250990000012330,79230128120,voice_out,78,C300,55.0217,82.9432
2026-01-01T10:09:57Z,250750000029478,79054471198,voice_fail,0,A100,55.0274,82.9418
2026-01-01T10:10:23Z,250970000058919,79539614203,data_3g,3310,E500,55.0188,82.9303
2026-01-01T10:10:06Z,250690000096303,79528661893,voice_in,1165,E500,55.0137,82.9259
2026-01-01T10:09:35Z,250380000072366,79832548011,data_lte,3357,B200,55.0255,82.9305
2026-01-01T10:10:30Z,250160000060155,79057501980,voice_out,3087,D400,55.0177,82.9429
2026-01-01T10:09:52Z,250110000015343,79290302413,data_3g,3282,A100,55.0154,82.9347
2026-01-01T10:09:54Z,250790000083176,79236388455,voice_fail,0,E500,55.0112,82.9395
2026-01-01T10:09:47Z,250540000084137,79231731714,data_3g,1967,A100,55.0227,82.9394
2026-01-01T10:09:44Z,250850000065629,79839718985,voice_out,3273,A100,55.0189,82.9396
2026-01-01T10:10:08Z,250500000098040,79530385559,data_lte,1124,A105,55.0182,82.9365
2026-01-01T10:09:40Z,250350000026974,79830364436,sms_in,0,C300,55.0136,82.9419
2026-01-01T10:10:18Z,250230000062337,79992235502,data_3g,1219,B200,55.011,82.9308
2026-01-01T10:09:38Z,250200000018135,79528750721,sms_out,0,E500,55.0187,82.9253
2026-01-01T10:10:06Z,250940000052573,79031181620,voice_out,3433,A100,55.0109,82.9295
2026-01-01T10:10:08Z,250520000095063,79294266863,data_lte,1485,E500,55.02,82.9295
2026-01-01T10:10:04Z,250430000093208,79997075599,sms_in,0,D400,55.0184,82.9386
2026-01-01T10:10:25Z,250530000096943,79539347247,voice_fail,0,E500,55.0184,82.9385
2026-01-01T10:10:12Z,250110000089695,79525993158,voice_out,1663,C300,55.0195,82.9388
2026-01-01T10:10:04Z,250360000064730,79054441700,data_lte,2011,A105,55.0114,82.9369
2026-01-01T10:09:58Z,250840000012797,79134066317,voice_out,2625,F600,55.0265,82.9259
2026-01-01T10:10:12Z,250390000075672,79137482692,sms_out,0,D400,55.0257,82.9366
2026-01-01T10:10:28Z,250110000062684,79999232686,voice_in,3237,F600,55.0274,82.9367
2026-01-01T10:10:27Z,250440000020523,79137692189,voice_out,15,C300,55.0127,82.9406
2026-01-01T10:09:41Z,250670000099911,79527144089,data_3g,3124,A105,55.0277,82.9427
2026-01-01T10:09:53Z,250240000091022,79291774695,voice_fail,0,E500,55.0102,82.928
2026-01-01T10:10:15Z,250930000097787,79034408607,data_3g,1665,F600,55.018,82.9306
2026-01-01T10:10:13Z,250150000063221,79066542597,data_lte,1936,F600,55.0214,82.9282
2026-01-01T10:10:19Z,250250000063504,79992003677,sms_in,0,E500,55.0112,82.9363
2026-01-01T10:09:53Z,250800000019437,79990035550,data_lte,168,D400,55.0217,82.9242
2026-01-01T10:10:06Z,250550000058974,79133210789,voice_in,581,E500,55.0217,82.9417
2026-01-01T10:09:47Z,250840000016886,79524210660,voice_in,2311,E500,55.0254,82.9378
2026-01-01T10:09:39Z,250800000053942,79237689701,voice_fail,0,B200,55.0181,82.9437
2026-01-01T10:09:48Z,250490000040473,79035829839,data_lte,2920,C300,55.0216,82.9418
2026-01-01T10:09:47Z,250580000081767,79056153952,voice_out,432,B200,55.0191,82.9358
2026-01-01T10:10:23Z,250780000060765,79230993565,data_lte,2528,A100,55.0182,82.9406
2026-01-01T10:10:12Z,250160000041303,79539266752,sms_out,0,E500,55.0238,82.9404
2026-01-01T10:09:40Z,250550000095358,79527515085,data_3g,635,C300,55.0128,82.9371
2026-01-01T10:09:44Z,250470000063281,79835666210,data_lte,1036,C300,55.0202,82.926
2026-01-01T10:10:30Z,250460000017242,79526243065,voice_in,820,D400,55.0261,82.9405
2026-01-01T10:09:41Z,250980000081253,79994050444,voice_fail,0,A105,55.0216,82.9385
2026-01-01T10:10:28Z,250300000099950,79060975071,data_3g,1720,E500,55.0104,82.9307
2026-01-01T10:10:27Z,250100000023697,79528523485,data_3g,158,B200,55.0181,82.9343
2026-01-01T10:09:36Z,250730000054366,79239810155,voice_out,3460,A105,55.014,82.9376
2026-01-01T10:10:10Z,250510000073136,79232682534,data_3g,987,F600,55.0099,82.9247
2026-01-01T10:09:58Z,250370000063587,79993840960,data_3g,989,B200,55.0198,82.9247
2026-01-01T10:10:20Z,250840000012797,79134066317,sms_in,0,A100,55.0096,82.9289
2026-01-01T10:10:28Z,250310000062666,79233616506,voice_out,1364,A105,55.0184,82.9294
2026-01-01T10:10:19Z,250730000025305,79997409339,data_3g,3515,E500,55.0173,82.9345
2026-01-01T10:09:38Z,250880000028592,79832441608,voice_in,1683,E500,55.0217,82.9247
2026-01-01T10:10:09Z,250320000036301,79539986166,sms_in,0,B200,55.0142,82.943
2026-01-01T10:09:39Z,250730000067889,79135012716,voice_in,2041,C300,55.0233,82.9378
2026-01-01T10:10:19Z,250920000075210,79065304798,voice_fail,0,A105,55.0096,82.9337
2026-01-01T10:10:16Z,250760000081226,79993341469,voice_in,2596,B200,55.0113,82.9325
2026-01-01T10:10:31Z,250810000077114,79138388873,sms_out,0,E500,55.0136,82.942
2026-01-01T10:09:37Z,250760000099288,79063641731,data_3g,94,C300,55.0153,82.9335
2026-01-01T10:10:31Z,250660000079729,79995855830,data_3g,1231,F600,55.0189,82.9349
2026-01-01T10:10:34Z,250840000026643,79139531206,sms_in,0,D400,55.0199,82.9347
2026-01-01T10:09:42Z,250150000042532,79137643453,sms_out,0,B200,55.0194,82.935
2026-01-01T10:10:11Z,250550000086035,79032338514,voice_out,1019,B200,55.0161,82.9403
2026-01-01T10:09:43Z,250670000087819,79992602651,data_3g,3105,A105,55.0207,82.9371
2026-01-01T10:10:12Z,250330000041694,79231035837,data_3g,1178,A100,55.0209,82.9399
2026-01-01T10:09:38Z,250730000067889,79135012716,sms_in,0,A105,55.0277,82.9296
2026-01-01T10:09:38Z,250730000030737,79838625728,voice_fail,0,F600,55.0188,82.9402
2026-01-01T10:10:13Z,250700000051916,79058299767,voice_in,1924,A100,55.0175,82.9374
2026-01-01T10:10:11Z,250510000067831,79998247823,data_lte,530,B200,55.0252,82.9342
2026-01-01T10:10:17Z,250190000060374,79526895135,voice_fail,0,F600,55.0208,82.9332
2026-01-01T10:10:18Z,250920000094588,79138585439,data_3g,437,C300,55.0125,82.9354
2026-01-01T10:10:18Z,250480000099613,79834588528,sms_out,0,A100,55.0241,82.9399
2026-01-01T10:09:47Z,250560000026417,79838442030,voice_out,344,E500,55.0111,82.927
2026-01-01T10:10:27Z,250800000089043,79032333631,voice_out,1803,D400,55.0179,82.9352
2026-01-01T10:10:03Z,250580000076039,79053170760,voice_out,486,F600,55.0153,82.9282
2026-01-01T10:09:53Z,250620000039139,79993260410,data_3g,2327,B200,55.0198,82.9364
2026-01-01T10:10:24Z,250600000046249,79994309407,data_3g,2436,C300,55.0247,82.9429
2026-01-01T10:09:47Z,250130000065488,79990789433,data_lte,3226,A100,55.0112,82.9369
2026-01-01T10:09:41Z,250820000037909,79529190729,sms_in,0,A100,55.0117,82.9357
2026-01-01T10:10:20Z,250440000047117,79523370255,voice_out,2501,A100,55.0139,82.929
2026-01-01T10:10:27Z,250760000079179,79137581453,voice_in,1826,A100,55.0189,82.9319
2026-01-01T10:09:59Z,250410000025905,79997749173,voice_fail,0,F600,55.016,82.936
2026-01-01T10:10:36Z,250440000057203,79531602839,data_3g,693,D400,55.021,82.9328
2026-01-01T10:10:13Z,250760000067102,79130972251,sms_in,0,C300,55.0116,82.9289
2026-01-01T10:09:37Z,250120000041042,79838002618,voice_in,1000,B200,55.0255,82.9374
2026-01-01T10:10:19Z,250610000080287,79533288008,sms_out,0,A100,55.0156,82.9292
2026-01-01T10:10:04Z,250100000040495,79521405247,data_3g,2064,D400,55.0175,82.9367
2026-01-01T10:09:38Z,250740000021360,79234859819,sms_in,0,D400,55.0278,82.9359
2026-01-01T10:10:28Z,250850000013844,79065139355,voice_out,2363,B200,55.0123,82.9325
2026-01-01T10:10:31Z,250790000067961,79997883183,voice_fail,0,D400,55.0258,82.9366
2026-01-01T10:10:27Z,250380000046927,79523165113,data_lte,1671,F600,55.0109,82.9336
2026-01-01T10:09:53Z,250740000091283,79525783164,sms_out,0,F600,55.0144,82.929
2026-01-01T10:10:04Z,250970000098565,79297268742,sms_out,0,B200,55.009,82.9414
2026-01-01T10:10:27Z,250810000064049,79527780774,sms_in,0,B200,55.0178,82.9241
2026-01-01T10:10:19Z,250700000097473,79037132425,sms_in,0,A105,55.0277,82.9398
2026-01-01T10:09:58Z,250310000018933,79525292399,voice_fail,0,B200,55.0233,82.9377
2026-01-01T10:10:31Z,250800000083884,79292097177,data_lte,2265,E500,55.0143,82.9242
2026-01-01T10:09:54Z,250520000066226,79295147230,voice_fail,0,A105,55.0174,82.932
2026-01-01T10:10:11Z,250980000069395,79835559668,data_3g,3188,B200,55.022,82.9424
2026-01-01T10:09:56Z,250120000081488,79537210862,voice_in,1062,A105,55.0145,82.9395
2026-01-01T10:09:46Z,250330000039727,79298105551,voice_fail,0,D400,55.0182,82.925
2026-01-01T10:10:36Z,250950000025010,79534560076,sms_out,0,F600,55.0243,82.9423
2026-01-01T10:10:36Z,250550000095358,79527515085,voice_fail,0,A105,55.0129,82.9312
2026-01-01T10:10:00Z,250840000045809,79068706298,voice_out,2964,C300,55.0191,82.9282
2026-01-01T10:09:40Z,250960000022187,79991676156,voice_fail,0,D400,55.0098,82.9364
2026-01-01T10:10:24Z,250920000038592,79297480809,voice_out,3166,A105,55.0264,82.9355
2026-01-01T10:10:11Z,250780000011348,79990769234,voice_out,2631,A100,55.0145,82.9247
2026-01-01T10:09:55Z,250190000049066,79131351273,voice_out,2565,F600,55.0114,82.9403
2026-01-01T10:10:31Z,250320000077359,79065080045,data_3g,965,A105,55.0269,82.9408
2026-01-01T10:10:38Z,250310000018191,79999168761,sms_in,0,B200,55.0248,82.9245
2026-01-01T10:09:46Z,250400000010306,79839116048,voice_out,1683,E500,55.0129,82.9424
2026-01-01T10:09:44Z,250380000048904,79998467944,data_lte,3500,D400,55.0265,82.9264
2026-01-01T10:10:12Z,250380000049562,79537296579,voice_fail,0,D400,55.0206,82.929
2026-01-01T10:10:07Z,250750000081272,79059653352,voice_out,2879,E500,55.0186,82.9408
2026-01-01T10:10:31Z,250290000052672,79068442082,sms_in,0,C300,55.0252,82.9247
2026-01-01T10:09:57Z,250400000015573,79292356947,sms_out,0,B200,55.0242,82.9319
2026-01-01T10:10:22Z,250870000099804,79522344406,sms_out,0,D400,55.0206,82.9268
2026-01-01T10:10:20Z,250530000084325,79992987292,voice_fail,0,E500,55.0218,82.9307
2026-01-01T10:10:05Z,250370000084198,79050539201,data_lte,2736,D400,55.0171,82.9338
2026-01-01T10:10:40Z,250690000033295,79835453451,data_3g,3174,F600,55.0284,82.9276
2026-01-01T10:10:06Z,250140000088936,79052991756,data_3g,1709,A100,55.0243,82.9251
2026-01-01T10:10:30Z,250390000033599,79291548058,voice_out,1094,D400,55.018,82.9355
2026-01-01T10:10:34Z,250930000027620,79995729421,sms_in,0,E500,55.0108,82.9429
2026-01-01T10:10:18Z,250190000013002,79535266278,sms_in,0,D400,55.0145,82.9335
2026-01-01T10:09:59Z,250400000024497,79235523430,data_lte,1155,A105,55.0184,82.937
2026-01-01T10:10:17Z,250440000022813,79999645641,data_lte,373,C300,55.0212,82.9414
2026-01-01T10:09:46Z,250870000044598,79991870187,data_3g,1044,B200,55.018,82.9321
2026-01-01T10:10:40Z,250800000061269,79520381823,voice_fail,0,B200,55.0089,82.9249
2026-01-01T10:10:12Z,250840000059395,79539729854,sms_out,0,A100,55.0201,82.9266
2026-01-01T10:10:13Z,250240000091022,79291774695,data_3g,2149,C300,55.0096,82.9344
2026-01-01T10:10:13Z,250640000071004,79057705445,data_3g,1139,C300,55.0247,82.9417
2026-01-01T10:10:06Z,250930000097787,79034408607,data_3g,1205,B200,55.0192,82.9263
2026-01-01T10:09:50Z,250680000089829,79059612052,sms_out,0,E500,55.0143,82.9402
2026-01-01T10:10:30Z,250500000059794,79062417699,data_3g,2667,F600,55.0224,82.9377
2026-01-01T10:10:15Z,250200000083023,79139787322,data_3g,2133,F600,55.0283,82.9364
2026-01-01T10:10:09Z,250740000091283,79525783164,voice_in,3089,C300,55.0146,82.9275
2026-01-01T10:10:30Z,250190000035883,79997839218,data_3g,207,D400,55.0263,82.9317
2026-01-01T10:09:52Z,250860000024487,79526277896,voice_in,3305,B200,55.0159,82.9377
2026-01-01T10:10:21Z,250570000031423,79835174165,data_3g,3413,D400,55.0209,82.9319
2026-01-01T10:09:52Z,250780000051443,79837072792,data_3g,467,C300,55.0192,82.9435
2026-01-01T10:10:13Z,250310000030285,79233786471,sms_out,0,D400,55.0218,82.9359
2026-01-01T10:10:26Z,250730000047404,79057695499,voice_in,1578,C300,55.0141,82.9348
2026-01-01T10:09:43Z,250130000014366,79136092478,sms_out,0,F600,55.0099,82.9428
2026-01-01T10:10:30Z,250330000017747,79992142307,sms_in,0,E500,55.0133,82.9373
2026-01-01T10:10:30Z,250400000024497,79235523430,voice_out,892,A100,55.018,82.9407
2026-01-01T10:10:21Z,250220000079603,79237590472,sms_out,0,C300,55.0097,82.9417
2026-01-01T10:10:42Z,250420000070384,79134005721,sms_in,0,A105,55.0158,82.9269
2026-01-01T10:09:45Z,250880000026427,79834068176,voice_out,306,C300,55.0128,82.9241
2026-01-01T10:10:01Z,250370000031821,79532683719,voice_fail,0,D400,55.019,82.9255
2026-01-01T10:10:38Z,250970000099125,79052808566,sms_in,0,D400,55.0089,82.9285
2026-01-01T10:10:02Z,250480000022963,79033771773,sms_out,0,E500,55.0163,82.9253
2026-01-01T10:10:03Z,250210000046381,79290683760,sms_in,0,A100,55.0138,82.9365
2026-01-01T10:10:16Z,250510000067831,79998247823,data_lte,3342,A105,55.028,82.9352
2026-01-01T10:10:25Z,250620000029164,79291785912,voice_out,1450,D400,55.0139,82.9324
2026-01-01T10:10:29Z,250100000059028,79990961474,voice_fail,0,E500,55.0163,82.9315
2026-01-01T10:09:52Z,250190000045542,79297901187,voice_in,2451,F600,55.0196,82.9329
2026-01-01T10:10:05Z,250960000024527,79997241141,data_lte,3381,F600,55.0136,82.9295
2026-01-01T10:10:02Z,250360000022820,79996565289,voice_out,2997,F600,55.0183,82.927
2026-01-01T10:09:48Z,250300000064193,79058379479,voice_fail,0,C300,55.0129,82.9316
2026-01-01T10:10:21Z,250630000068957,79990038149,sms_in,0,D400,55.0172,82.943
2026-01-01T10:10:27Z,250500000083838,79529419598,voice_fail,0,C300,55.0193,82.9318
2026-01-01T10:10:21Z,250500000063544,79058694798,voice_fail,0,B200,55.0137,82.942
2026-01-01T10:10:22Z,250290000045493,79998866156,data_3g,3205,F600,55.0151,82.9335
2026-01-01T10:10:38Z,250110000097206,79234980003,data_lte,995,C300,55.0285,82.9364
2026-01-01T10:09:46Z,250330000098134,79991827298,voice_out,1168,B200,55.023,82.94
